西暦,町丁コード,都道府県,市区町村,行政区,町丁名,X_CODE,Y_CODE,性別,年齢5歳階級,将来推計人口
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,10～14歳,6
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,15～19歳,7
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,20～24歳,15
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,25～29歳,26
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,30～34歳,28
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,35～39歳,21
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,40～44歳,16
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,45～49歳,12
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,50～54歳,10
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,55～59歳,18
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,60～64歳,40
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,65～69歳,31
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,70～74歳,29
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,75～79歳,24
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,80～84歳,16
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,85～89歳,25
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,90～94歳,15
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,95～99歳,5
2060,14131022001,神奈川県,川崎市,川崎区,日ノ出一丁目,139.741918,35.531913,女,100歳以上,1
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,0～4歳,12
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,5～9歳,8
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,10～14歳,6
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,15～19歳,9
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,20～24歳,21
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,25～29歳,38
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,30～34歳,41
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,35～39歳,31
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,40～44歳,24
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,45～49歳,11
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,50～54歳,24
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,55～59歳,32
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,60～64歳,56
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,65～69歳,58
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,70～74歳,38
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,75～79歳,29
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,80～84歳,21
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,85～89歳,19
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,90～94歳,7
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,95～99歳,2
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,男,100歳以上,0
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,0～4歳,11
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,5～9歳,7
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,10～14歳,6
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,15～19歳,8
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,20～24歳,16
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,25～29歳,27
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,30～34歳,30
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,35～39歳,23
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,40～44歳,17
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,45～49歳,8
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,50～54歳,16
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,55～59歳,22
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,60～64歳,37
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,65～69歳,38
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,70～74歳,29
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,75～79歳,27
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,80～84歳,22
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,85～89歳,23
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,90～94歳,12
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,95～99歳,5
2060,14131022002,神奈川県,川崎市,川崎区,日ノ出二丁目,139.74415,35.531786,女,100歳以上,1
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,0～4歳,12
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,5～9歳,13
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,10～14歳,16
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,15～19歳,20
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,20～24歳,35
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,25～29歳,43
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,30～34歳,33
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,35～39歳,22
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,40～44歳,38
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,45～49歳,55
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,50～54歳,58
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,55～59歳,68
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,60～64歳,60
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,65～69歳,35
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,70～74歳,24
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,75～79歳,19
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,80～84歳,25
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,85～89歳,28
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,90～94歳,11
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,95～99歳,3
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,男,100歳以上,0
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,0～4歳,11
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,5～9歳,12
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,10～14歳,15
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,15～19歳,18
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,20～24歳,28
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,25～29歳,31
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,30～34歳,24
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,35～39歳,16
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,40～44歳,26
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,45～49歳,37
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,50～54歳,40
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,55～59歳,47
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,60～64歳,40
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,65～69歳,22
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,70～74歳,18
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,75～79歳,17
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,80～84歳,27
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,85～89歳,34
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,90～94歳,20
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,95～99歳,6
2060,14131023001,神奈川県,川崎市,川崎区,塩浜一丁目,139.740963,35.528522,女,100歳以上,1
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,0～4歳,7
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,5～9歳,6
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,10～14歳,6
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,15～19歳,7
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,20～24歳,14
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,25～29歳,21
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,30～34歳,21
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,35～39歳,16
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,40～44歳,20
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,45～49歳,19
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,50～54歳,15
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,55～59歳,22
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,60～64歳,35
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,65～69歳,23
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,70～74歳,20
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,75～79歳,20
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,80～84歳,12
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,85～89歳,13
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,90～94歳,6
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,95～99歳,1
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,男,100歳以上,0
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,0～4歳,7
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,5～9歳,6
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,10～14歳,5
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,15～19歳,6
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,20～24歳,11
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,25～29歳,16
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,30～34歳,15
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,35～39歳,12
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,40～44歳,14
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,45～49歳,13
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,50～54歳,11
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,55～59歳,15
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,60～64歳,23
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,65～69歳,15
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,70～74歳,15
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,75～79歳,18
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,80～84歳,13
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,85～89歳,16
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,90～94歳,10
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,95～99歳,3
2060,14131023002,神奈川県,川崎市,川崎区,塩浜二丁目,139.738406,35.52318,女,100歳以上,0
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,0～4歳,4
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,5～9歳,2
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,10～14歳,2
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,15～19歳,3
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,20～24歳,8
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,25～29歳,14
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,30～34歳,14
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,35～39歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,40～44歳,3
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,45～49歳,7
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,50～54歳,9
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,55～59歳,9
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,60～64歳,25
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,65～69歳,19
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,70～74歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,75～79歳,12
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,80～84歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,85～89歳,9
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,90～94歳,3
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,95～99歳,1
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,男,100歳以上,0
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,0～4歳,4
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,5～9歳,2
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,10～14歳,2
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,15～19歳,3
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,20～24歳,6
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,25～29歳,10
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,30～34歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,35～39歳,8
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,40～44歳,2
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,45～49歳,4
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,50～54歳,7
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,55～59歳,6
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,60～64歳,17
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,65～69歳,12
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,70～74歳,9
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,75～79歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,80～84歳,11
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,85～89歳,10
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,90～94歳,5
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,95～99歳,3
2060,14131023003,神奈川県,川崎市,川崎区,塩浜三丁目,139.741117,35.521646,女,100歳以上,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,0～4歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,5～9歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,10～14歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,15～19歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,20～24歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,25～29歳,4
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,30～34歳,4
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,35～39歳,3
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,40～44歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,45～49歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,50～54歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,55～59歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,60～64歳,9
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,65～69歳,6
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,70～74歳,4
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,75～79歳,2
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,80～84歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,85～89歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,90～94歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,95～99歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,男,100歳以上,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,0～4歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,5～9歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,10～14歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,15～19歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,20～24歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,25～29歳,3
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,30～34歳,3
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,35～39歳,2
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,40～44歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,45～49歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,50～54歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,55～59歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,60～64歳,6
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,65～69歳,4
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,70～74歳,3
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,75～79歳,2
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,80～84歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,85～89歳,1
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,90～94歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,95～99歳,0
2060,14131023004,神奈川県,川崎市,川崎区,塩浜四丁目,139.746477,35.529171,女,100歳以上,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,0～4歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,5～9歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,10～14歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,15～19歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,20～24歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,25～29歳,1
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,30～34歳,1
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,35～39歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,40～44歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,45～49歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,50～54歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,55～59歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,60～64歳,2
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,65～69歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,70～74歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,75～79歳,1
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,80～84歳,2
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,85～89歳,2
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,90～94歳,1
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,95～99歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,男,100歳以上,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,0～4歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,5～9歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,10～14歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,15～19歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,20～24歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,25～29歳,1
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,30～34歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,35～39歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,40～44歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,45～49歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,50～54歳,0
2060,14131024001,神奈川県,川崎市,川崎区,夜光一丁目,139.751951,35.528102,女,55～59歳,0
