町丁コード,区,町丁名,緯度,経度,総人口,高齢化率,後期高齢化率,高齢者人口,最寄りAED距離_km,最寄りAED名,500m以内AED数,1km以内AED数,高齢化率_norm,距離_norm,人口_norm,リスクスコア
70043,麻生区,千代ケ丘１丁目,35.6102721,139.5082612,1026,21.832,13.255,224,0.18435524576490156,千代ケ丘こども文化センター,4,27,21.832,15.464166955539907,3.9011950978153305,13.905625311560561
70044,麻生区,千代ケ丘２丁目,35.613346,139.511619,976,18.033,10.553,176,0.2532534421245825,千代ケ丘老人いこいの家,3,14,18.033,21.257727140067566,3.7108928979219,15.026258725403597
70045,麻生区,千代ケ丘３丁目,35.6124938,139.5087558,1062,20.716,11.959,220,0.23927362028925575,有楽自治会館,3,17,20.716,20.082182010422688,4.038212681738601,15.459136608690656
70046,麻生区,千代ケ丘４丁目,35.6119812,139.5053815,1411,24.947,16.513,352,0.25281027432149134,有楽自治会館,3,20,24.947,21.220461732920334,5.3665220369947475,17.58224130426656
70047,麻生区,千代ケ丘５丁目,35.61466,139.5072969,686,23.615,11.953,162,0.09173657947096116,有楽自治会館,3,11,23.615,7.675983146150093,2.6071401385400015,10.937035300022037
70048,麻生区,千代ケ丘６丁目,35.6159623,139.5105323,847,25.384,15.821,215,0.059903704999285684,千代ケ丘老人いこいの家,2,10,25.384,4.999197920374698,3.2199132221968485,10.580853134808935
70049,麻生区,千代ケ丘７丁目,35.6163463,139.5052134,1328,28.238,16.943,375,0.17965827934996706,千代ヶ丘小学校,3,8,28.238000000000003,15.069205127111656,5.050620385171652,16.01426816639616
70050,麻生区,千代ケ丘８丁目,35.6187449,139.5062569,1064,22.744,12.688,242,0.3103673268425688,千代ヶ丘小学校,1,5,22.744,26.060359806362822,4.045824769734338,18.461091353465427
70051,麻生区,千代ケ丘９丁目,35.6195019,139.5093083,681,30.69,19.677,209,0.4654085749641144,千代ケ丘老人いこいの家,1,5,30.69,39.09757775307396,2.5881099185506584,25.62246407679478
70052,麻生区,虹ケ丘１丁目,35.5807471,139.5219982,957,37.095,22.153,355,0.17007847603543153,虹ケ丘こども文化センター,2,7,37.095,14.26365186169732,3.6385780619623964,17.925534163267645
70053,麻生区,虹ケ丘２丁目,35.5805408,139.5250801,2373,43.869,29.541,1041,0.4100190786929929,虹ヶ丘小学校,2,3,43.869,34.439946680089825,9.027936362944356,29.645059580919238
70054,麻生区,虹ケ丘３丁目,35.5768584,139.5235577,891,55.443,36.027,494,0.3269504520451729,虹ヶ丘小学校,2,4,55.443,27.45481334774852,3.3873791581030677,28.63103908653033
70055,麻生区,白山１丁目,35.589738,139.5127828,826,57.022,43.826,471,0.1760053664444237,白山中学校跡地施設,6,12,57.02199999999999,14.76203640738755,3.139986298241608,23.9534104524275
70056,麻生区,白山２丁目,35.5920374,139.512035,441,47.166,22.222,208,0.24481798290715945,白山老人いこいの家,4,14,47.166,20.548400289112898,1.6746593590621905,22.871557923363817
70057,麻生区,白山３丁目,35.5936912,139.5089149,283,43.463,23.322,123,0.3630052738473406,白山こども文化センター,6,19,43.463,30.48661666176848,1.0733044073989495,25.555537986927074
70058,麻生区,白山４丁目,35.5909064,139.5098925,1558,50.0,31.515,779,0.04103657181446289,白山こども文化センター,5,13,50.0,3.412685103041549,5.926010504681434,18.14287719262105
70059,麻生区,白山５丁目,35.5875884,139.5075588,1820,55.659,34.011,1013,0.31968784282790025,真福寺小学校,5,17,55.659000000000006,26.844109935756187,6.923194032123011,29.51230218393938
70060,麻生区,早野,35.5731476,139.5192036,624,30.769,19.231,192,0.07111221000623309,早野聖地公園,1,3,30.768999999999995,5.941706603727265,2.3711654106721474,12.318732264692548
70061,麻生区,東百合丘１丁目,35.6021346,139.5280155,2531,26.551,17.147,672,0.5073278055071643,長沢小学校,0,10,26.551,42.6225116101578,9.629291314607597,27.9030920384454
70062,麻生区,東百合丘２丁目,35.5987769,139.5274669,1670,29.162,19.76,487,0.14540335297945428,長沢小学校,3,14,29.162,12.188752691055338,6.3522874324427185,15.529787306154951
70063,麻生区,東百合丘３丁目,35.5952873,139.5263189,1486,34.32,18.91,510,0.24453064668854374,王禅寺余熱利用市民施設,7,11,34.32,20.52423855827376,5.651975336834894,20.20128802435997
70064,麻生区,東百合丘４丁目,35.5980653,139.5229701,2334,26.735,16.838,624,0.11008749358896025,長沢中学校,4,12,26.735,9.21908777008975,8.87950064702748,14.371985302144145
70065,麻生区,古沢,35.6035078,139.4971645,644,24.379,17.857,157,0.3918046583108146,麻生区役所道路公園センター,3,24,24.379,32.90831963778613,2.4472862906295196,21.21121374230331
70066,麻生区,細山,35.6221357,139.5062935,65,21.538,6.154,14,0.6136752653439721,千代ヶ丘小学校,0,3,21.538,51.56513190488503,0.24358681586359138,27.160528806713092
70067,麻生区,細山１丁目,35.6186885,139.5203598,781,25.096,13.06,196,0.21813848270160807,西生田小学校,2,8,25.096,18.304955637426286,2.9687143183375198,15.741396550471771
70068,麻生区,細山２丁目,35.6160953,139.51648,867,18.224,9.573,158,0.2534600888790587,西生田中学校,2,8,18.224,21.27510379827129,3.2960341021542208,14.966051749954781
70069,麻生区,細山３丁目,35.616575,139.5142031,919,28.292,18.172,260,0.3603157907690109,千代ケ丘老人いこいの家,3,8,28.292,30.260461509633167,3.4939483900433888,21.639969120866287
70070,麻生区,細山４丁目,35.619306,139.5136999,1444,20.983,10.526,303,0.5206668983388482,千代ケ丘老人いこいの家,0,5,20.983,43.744178666925436,5.492121488924412,25.4402079134475
70071,麻生区,細山５丁目,35.6192152,139.5171054,1559,19.436,10.712,303,0.3183253385500753,西生田小学校,2,5,19.436,26.729538713977814,5.929816548679303,18.301560450194916
70072,麻生区,細山６丁目,35.6225587,139.5168292,552,15.036,5.978,83,0.6232388673738678,農業技術支援センター,0,4,15.036,52.36932282523684,2.097130242825607,26.08766820294242
70073,麻生区,細山７丁目,35.6231931,139.5140709,754,18.966,9.416,143,0.8359154783953541,農業技術支援センター,0,4,18.966,70.25302386382329,2.865951130395067,34.65079488464783
70074,麻生区,細山８丁目,35.6202051,139.510687,1079,19.833,10.195,214,0.5318084238018294,千代ケ丘老人いこいの家,0,5,19.833,44.681055127090694,4.102915429702367,25.05319667974699
70076,麻生区,万福寺１丁目,35.6038705,139.5059483,1100,20.455,13.909,225,0.00654576369978809,麻生区役所,19,30,20.455,0.5123976763259731,4.182842353657609,7.596311776627671
70077,麻生区,万福寺２丁目,35.6057251,139.511843,952,14.706,8.929,140,0.27578814927059647,ルミエール幼稚園,9,30,14.706,23.15264150632431,3.619547841973053,14.75872095512164
70078,麻生区,南黒川,35.6142343,139.4713349,293,19.454,8.874,57,0.10977524176771418,日興通信株式会社　多摩技術センター,5,9,19.454,9.192830918463716,1.1113648473776356,9.846741821598778
70079,麻生区,向原１丁目,35.6160796,139.5004654,824,28.398,15.291,234,0.282073872686187,金程中学校,3,7,28.398,23.681199855245467,3.1323742102458705,18.93159220517195
70080,麻生区,向原２丁目,35.6157718,139.4965138,1515,23.828,10.561,361,0.33801726028671164,金程中学校,1,5,23.828,28.385406933439278,5.7623506127730835,20.231267957207635
70081,麻生区,向原３丁目,35.6195329,139.500694,1014,28.008,16.272,284,0.36735819951773724,千代ヶ丘小学校,1,6,28.008,30.85264854914277,3.855522569840907,21.900116190609378
70082,麻生区,百合丘１丁目,35.6073221,139.5177917,3595,19.638,11.905,706,0.14837816000011922,百合丘こども文化センター,5,14,19.638,12.438900364321041,13.678922128339805,14.970636784230358
70083,麻生区,百合丘２丁目,35.6049866,139.514683,3041,21.21,13.713,645,0.21322757779395596,ルミエール幼稚園,6,26,21.21,17.89200399796037,11.570373753520592,16.990913725240326
70084,麻生区,百合丘３丁目,35.6019667,139.5190062,3210,20.717,11.589,665,0.30863033051331346,北部リハビリテーションセンター,4,15,20.717,25.914298032534827,12.213595189160387,20.244897769762048
70085,麻生区,上麻生５丁目,35.5905537,139.5000519,4655,15.811,9.581,736,0.1955141948420699,セブン‐イレブン　川崎柿生駅南口店,4,16,15.811,16.402508544877755,17.713328766080537,16.618302047775263
70086,麻生区,栗木１丁目,35.6055651,139.4735948,1085,21.751,11.244,236,0.5865198882378347,とんびいけ公園,0,6,21.751,49.28167138036514,4.125751693689579,27.47569406025293
70088,麻生区,栗木３丁目,35.6047304,139.4707805,434,6.452,4.147,28,0.6938329342126447,黒川青少年野外活動センター,0,6,6.451999999999999,58.30548656406531,1.6480170510771104,25.75219974094926
70089,麻生区,上麻生６丁目,35.5859716,139.4980709,2461,19.707,11.703,485,0.18226354009826898,柿生中学校,7,11,19.707,15.288278132490177,9.362868234756794,14.83627172342311
70090,麻生区,上麻生７丁目,35.5811718,139.5010249,2710,25.055,14.649,679,0.06770810273437525,柿生こども文化センター,2,10,25.055,5.65545962781023,10.310573190226078,12.871855808191915
70091,麻生区,王禅寺西１丁目,35.5995287,139.5143508,2169,23.605,13.186,512,0.11900391444622739,南百合丘小学校,4,25,23.605,9.968858063022774,8.251503387379158,13.544494241422857
70092,麻生区,王禅寺西２丁目,35.5985965,139.5174685,1145,34.323,22.445,393,0.25848764541849817,百合ヶ丘自治会館,3,18,34.323,21.69786452251869,4.3541143335616965,20.282280109075984
70093,麻生区,王禅寺西３丁目,35.596039,139.5151508,1924,30.769,20.218,592,0.43460255952854104,南百合丘小学校,1,19,30.768999999999995,36.50713977499176,7.319022607901347,26.02926269236711
70094,麻生区,王禅寺西４丁目,35.5933943,139.5117918,696,22.701,13.793,158,0.35388143538225997,白山老人いこいの家,4,17,22.701,29.719404890572005,2.6452005785186876,19.491622129784407
70095,麻生区,王禅寺西５丁目,35.5925544,139.5080531,1024,26.465,18.457,271,0.2839111441821486,白山こども文化センター,6,20,26.465,23.835693638095776,3.8935830098195936,18.641852358184188
70096,麻生区,王禅寺西６丁目,35.5906005,139.5043198,1350,27.926,18.296,377,0.19752825118580808,真福寺小学校,3,15,27.926000000000002,16.571867936835734,5.134353353124762,16.54685318067172
70097,麻生区,王禅寺西７丁目,35.5870186,139.5045018,1585,25.3,15.521,401,0.40886083405328705,真福寺小学校,3,21,25.3,34.342551386989385,6.028773692623886,23.13565266258292
70098,麻生区,王禅寺東１丁目,35.5939619,139.5215056,1105,37.014,25.068,409,0.14970240816797947,東百合丘こども文化センター,5,11,37.014,12.55025467931206,4.201872573646951,17.38486364381891
70099,麻生区,王禅寺東２丁目,35.5920871,139.5183699,2095,36.659,24.105,768,0.3928353007614847,白山中学校跡地施設,1,15,36.659,32.99498502791498,7.96985613153688,26.586650850627056
70100,麻生区,王禅寺東３丁目,35.5867333,139.5167205,2433,38.677,25.688,941,0.2554335265874371,王禅寺中央中学校,4,15,38.677,21.441047621738306,9.256299002816473,22.956408749540266
70101,麻生区,王禅寺東４丁目,35.5856289,139.5105384,1208,36.921,23.179,446,0.2465419090908851,セブン‐イレブン　川崎王禅寺東４丁目店,6,14,36.921,20.69336301131476,4.593895105427419,20.73181373615413
70102,麻生区,王禅寺東５丁目,35.5823544,139.514411,2345,32.324,21.194,758,0.18374381949267146,王禅寺老人いこいの家,5,13,32.324,15.412752911432367,8.921367131004034,18.538711303874155
70103,麻生区,王禅寺東６丁目,35.5781654,139.5127125,1281,21.702,11.944,278,0.21347358837918473,東柿生小学校,3,9,21.702,17.91269070975923,4.871736317271828,15.13719717908524
70104,麻生区,王禅寺西８丁目,35.5845943,139.5033663,1089,27.732,15.152,302,0.3707543152302297,柿生中学校,3,18,27.732,31.138223525173043,4.1409758696810535,22.017182170973534
70105,麻生区,白鳥４丁目,35.6059663,139.4869731,2450,16.408,7.796,402,0.5302936927727102,白鳥中学校,0,6,16.408,44.55368335476214,9.321001750780239,25.54017386713893
70106,麻生区,下麻生１丁目,35.5820601,139.5061029,2077,34.906,23.447,725,0.3283707569941947,セブン‐イレブン　川崎王禅寺東４丁目店,2,13,34.906,27.574244953179566,7.901347339575246,23.8719021831444
70107,麻生区,下麻生２丁目,35.5815295,139.5089698,2024,28.557,18.626,578,0.3103696920264803,東柿生小学校,4,10,28.557,26.060558691617626,7.699627007688209,21.301211578953513
70108,麻生区,下麻生３丁目,35.574813,139.510879,1721,34.805,20.744,599,0.47650147754475625,東柿生小学校,1,4,34.805,40.03036557797644,6.5463956763340185,28.41756493409078
70109,麻生区,はるひ野１丁目,35.6037126,139.5058592,1857,11.955,5.547,222,0.015822501527157935,麻生区役所,19,31,11.955,1.2924665570609006,7.06401766004415,6.222691920837605
70110,麻生区,はるひ野２丁目,35.6037126,139.5058592,1365,15.238,8.425,208,0.015822501527157935,麻生区役所,19,31,15.238,1.2924665570609006,5.1914440130927915,6.645819826752197
70111,麻生区,はるひ野３丁目,35.6037126,139.5058592,1387,10.598,6.273,147,0.015822501527157935,麻生区役所,19,31,10.598,1.2924665570609006,5.275176981045901,5.2789397171381305
70112,麻生区,はるひ野４丁目,35.6037126,139.5058592,1861,12.95,9.242,241,0.015822501527157935,麻生区役所,19,31,12.950000000000001,1.2924665570609006,7.079241836035624,6.525759173635047
70113,麻生区,はるひ野５丁目,35.6037126,139.5058592,1203,9.393,4.821,113,0.015822501527157935,麻生区役所,19,31,9.393,1.2924665570609006,4.574864885438076,4.707346088455783
70114,麻生区,片平６丁目,35.5960077,139.4901964,620,10.323,5.645,64,0.22922729978832865,片平こども文化センター,7,11,10.323,19.237399918431148,2.3559412346806727,11.498642337776662
70115,麻生区,片平７丁目,35.598777,139.4863511,574,10.105,6.62,58,0.0161767364658416,セブン‐イレブン　川崎片平７丁目店,3,10,10.105,1.322253714710317,2.1808632107787167,4.2146604491177415
70116,麻生区,片平８丁目,35.6017114,139.4824429,290,7.931,3.448,23,0.3324796972512993,白鳥中学校,2,8,7.931000000000001,27.91976042284279,1.0999467153840299,13.877188183752326
70117,麻生区,万福寺３丁目,35.6067949,139.5093187,2351,14.164,7.401,333,0.16794468610260824,セブン‐イレブン　川崎万福寺３丁目店,12,32,14.163999999999998,14.084224227156433,8.944203394991245,12.566150709359945
70118,麻生区,万福寺４丁目,35.6084352,139.5093822,2883,15.297,8.325,441,0.206445364213871,セブン‐イレブン　川崎万福寺３丁目店,6,32,15.296999999999999,17.32169643351537,10.96901880185735,14.808484213963352
70119,麻生区,万福寺５丁目,35.6079317,139.5042421,966,16.977,9.42,164,0.15279360687789945,小学館アカデミー　新ゆり山手保育園,9,28,16.977,12.810189579128043,3.672832457943214,11.319025569034181
70120,麻生区,万福寺６丁目,35.6061167,139.5055895,1287,13.52,6.449,174,0.03366402706266729,アートセンター,13,32,13.52,2.7927373541967464,4.894572581259039,6.64146671605641
70121,麻生区,岡上１丁目,35.5834325,139.4866423,1407,26.368,16.205,371,0.3813781390976961,岡上こども文化センター,3,7,26.368,32.031567128025415,5.351297861003274,22.328416209511147
70122,麻生区,岡上２丁目,35.581035,139.4874346,1247,21.411,10.826,267,0.35869442055768025,岡上老人いこいの家,4,8,21.411,30.124122586452863,4.742330821344295,19.89564828098443
70123,麻生区,岡上３丁目,35.5805952,139.4832957,927,12.513,4.854,116,0.06250399570714682,岡上老人いこいの家,4,4,12.513,5.217853001483287,3.524396742026338,6.898360223201216
70124,麻生区,岡上４丁目,35.5806282,139.478718,744,23.925,13.978,178,0.34823959128226917,麻生市民館岡上分館,4,4,23.925,29.244989520184355,2.8278906904163814,19.72386301519866
70125,麻生区,岡上５丁目,35.5777847,139.4754331,1106,22.875,13.02,253,0.6982452712413704,岡上小学校,0,4,22.875,58.67651427568915,4.20567861764482,31.59480929556911
70126,麻生区,岡上６丁目,35.5730507,139.4741376,647,33.849,20.556,219,1.0402719065585793,岡上小学校,0,0,33.849,87.43709149134096,2.4587044226231254,45.86714792332332
