町丁コード,区,町丁名,緯度,経度,総人口,人口,リスク加重人口,高齢者人口,高齢者リスク加重人口,リスク加重高齢化率,最寄りAED距離_km,500m以内AED数,リスク加重人口_norm,距離_norm,リスク加重スコア
70095,麻生区,王禅寺西５丁目,35.5925544,139.5080531,1024,1024,3824.918,271,2879.108,75.27241106868173,0.2839111441821486,6,6.443426003802427,23.86464572339063,13.411913891637708
70096,麻生区,王禅寺西６丁目,35.5906005,139.5043198,1350,1350,5269.764,377,3979.111,75.50833395954733,0.19752825118580808,3,8.87740191855143,16.603581196115027,11.967873629576868
70097,麻生区,王禅寺西７丁目,35.5870186,139.5045018,1585,1585,5857.448,401,4148.233,70.81980070501693,0.40886083405328705,3,9.867409643584653,34.36750953527808,19.667449600262024
70098,麻生区,王禅寺東１丁目,35.5939619,139.5215056,1105,1105,5389.437,409,4392.677,81.5053038007495,0.14970240816797947,5,9.079002088843458,12.583496661107404,10.480799917749037
70099,麻生区,王禅寺東２丁目,35.5920871,139.5183699,2095,2095,10062.992,768,8148.223,80.97217010606785,0.3928353007614847,1,16.95203513614038,33.020455422136614,23.379403250538875
70100,麻生区,王禅寺東３丁目,35.5867333,139.5167205,2433,2433,12079.904,941,9984.447,82.65336380156664,0.2554335265874371,4,20.34970881912683,21.470909975885174,20.79818928183017
70101,麻生区,王禅寺東４丁目,35.5856289,139.5105384,1208,1208,5615.235,446,4556.898999999999,81.15241837607866,0.2465419090908851,6,9.459379577931218,20.72350958033403,13.965031578892344
70102,麻生区,王禅寺東５丁目,35.5823544,139.514411,2345,2345,9998.583,758,7793.338,77.94442472498352,0.18374381949267146,5,16.843532254384773,15.444906781263837,16.2840820651364
70103,麻生区,王禅寺東６丁目,35.5781654,139.5127125,1281,1281,4025.313,278,2693.564,66.91564109424533,0.21347358837918473,3,6.781009804038664,17.943894286522642,11.246163597032256
70104,麻生区,王禅寺西８丁目,35.5845943,139.5033663,1089,1089,4208.066,302,2931.12,69.65480104161864,0.3707543152302297,3,7.088874033408524,31.1643997239896,16.719084309640955
70105,麻生区,白鳥４丁目,35.6059663,139.4869731,2450,2450,6582.5960000000005,402,3686.696,56.006718322072324,0.5302936927727102,0,11.088988113974168,44.57475997930555,24.48329686010672
70106,麻生区,下麻生１丁目,35.5820601,139.5061029,2077,2077,9371.52,725,7494.656,79.97268319333469,0.3283707569941947,2,15.787186983656781,27.601775915356207,20.51302255633655
70107,麻生区,下麻生２丁目,35.5815295,139.5089698,2024,2024,7932.28,578,6012.447999999999,75.79722349690127,0.3103696920264803,4,13.362654891279217,26.088665046335045,18.45305895330155
70108,麻生区,下麻生３丁目,35.574813,139.510879,1721,1721,7594.965,599,6010.679,79.140312035671,0.47650147754475625,1,12.794416763697757,40.053161636311664,23.697914712743323
70109,麻生区,はるひ野１丁目,35.6037126,139.5058592,1857,1857,4263.339,222,1994.463,46.781712643540665,0.015822501527157935,19,7.181986483272331,1.32998792453591,4.841187059777762
70110,麻生区,はるひ野２丁目,35.6037126,139.5058592,1365,1365,3525.847,208,1936.232,54.91537210775169,0.015822501527157935,19,5.939613410072785,1.32998792453591,4.095763215858035
70111,麻生区,はるひ野３丁目,35.6037126,139.5058592,1387,1387,3134.1169999999997,147,1445.778,46.130313577955135,0.015822501527157935,19,5.279708212505275,1.32998792453591,3.699820097317529
70112,麻生区,はるひ野４丁目,35.6037126,139.5058592,1861,1861,4643.934,241,2788.9049999999997,60.05479406038069,0.015822501527157935,19,7.823133749675737,1.32998792453591,5.225875419619806
70113,麻生区,はるひ野５丁目,35.6037126,139.5058592,1203,1203,2239.155,113,1104.01,49.30476005457415,0.015822501527157935,19,3.77206244775554,1.32998792453591,2.795232638467688
70114,麻生区,片平６丁目,35.5960077,139.4901964,620,620,1280.765,64,618.89,48.32190136363813,0.22922729978832865,7,2.1575663859355982,19.268099937874442,9.001779806711136
70115,麻生区,片平７丁目,35.598777,139.4863511,574,574,1191.531,58,622.222,52.22037865569591,0.0161767364658416,3,2.007243509465225,1.3597637592918328,1.7482516093958682
70116,麻生区,片平８丁目,35.6017114,139.4824429,290,290,554.469,23,231.334,41.7217193386826,0.3324796972512993,2,0.9340540040080149,27.94716004536932,11.739296420552536
70117,麻生区,万福寺３丁目,35.6067949,139.5093187,2351,2351,6041.1050000000005,333,3118.688,51.62446274315708,0.16794468610260824,12,10.176796744061145,14.116883106192624,11.752831288913736
70118,麻生区,万福寺４丁目,35.6084352,139.5093822,2883,2883,7576.505,441,4331.584,57.17126828267123,0.206445364213871,6,12.76331919663091,17.353124662973883,14.5992413831681
70119,麻生区,万福寺５丁目,35.6079317,139.5042421,966,966,2568.564,164,1614.013,62.837172832757915,0.15279360687789945,9,4.326982191521695,12.843332752731598,7.733522416005657
70120,麻生区,万福寺６丁目,35.6061167,139.5055895,1287,1287,3055.327,174,1577.347,51.62612708885169,0.03366402706266729,13,5.146979214173914,2.8296884287069957,4.220062899987147
70121,麻生区,岡上１丁目,35.5834325,139.4866423,1407,1407,5098.701,371,3745.788,73.46553563348782,0.3813781390976961,3,8.589230568867997,32.057403743099634,17.976499838560652
70122,麻生区,岡上２丁目,35.581035,139.4874346,1247,1247,3689.949,267,2476.682,67.11968105792248,0.35869442055768025,4,6.216058315316763,30.15068427209754,15.789908698029073
70123,麻生区,岡上３丁目,35.5805952,139.4832957,927,927,1941.117,116,1021.121,52.60481465053368,0.06250399570714682,4,3.2699900374917727,5.253882224821722,4.063546912423752
70124,麻生区,岡上４丁目,35.5806282,139.478718,744,744,2402.813,178,1734.449,72.18410254980309,0.34823959128226917,4,4.047759394181659,29.271885387767217,14.137409791615884
70125,麻生区,岡上５丁目,35.5777847,139.4754331,1106,1106,3549.356,253,2443.116,68.83265583953822,0.6982452712413704,0,5.979216481804883,58.69222243533137,27.06441886321548
70126,麻生区,岡上６丁目,35.5730507,139.4741376,647,647,2850.873,219,2185.337,76.6550105879848,1.0402719065585793,0,4.802557655285221,87.44186698810668,37.85828138841381
