町丁コード,区,町丁名,年齢5歳階級,人口,総人口,高齢化率,後期高齢化率,緯度,経度
10016,川崎区,小田１丁目,10〜14歳,79,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,15〜19歳,74,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,20〜24歳,138,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,25〜29歳,180,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,30〜34歳,144,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,35〜39歳,186,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,40〜44歳,176,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,45〜49歳,156,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,50〜54歳,162,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,55〜59歳,169,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,60〜64歳,129,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,65〜69歳,121,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,70〜74歳,153,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,75〜79歳,158,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,80〜84歳,126,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,85〜89歳,74,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,90〜94歳,39,2496,27.724,16.747,35.515828,139.69908
10016,川崎区,小田１丁目,95歳以上,21,2496,27.724,16.747,35.515828,139.69908
10017,川崎区,貝塚１丁目,0〜4歳,50,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,5〜9歳,55,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,10〜14歳,54,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,15〜19歳,63,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,20〜24歳,161,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,25〜29歳,337,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,30〜34歳,247,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,35〜39歳,178,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,40〜44歳,147,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,45〜49歳,158,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,50〜54歳,170,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,55〜59歳,138,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,60〜64歳,122,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,65〜69歳,78,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,70〜74歳,73,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,75〜79歳,96,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,80〜84歳,70,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,85〜89歳,50,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,90〜94歳,29,2281,17.58,10.96,35.5251579,139.7021859
10017,川崎区,貝塚１丁目,95歳以上,5,2281,17.58,10.96,35.5251579,139.7021859
10018,川崎区,貝塚２丁目,0〜4歳,32,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,5〜9歳,25,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,10〜14歳,50,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,15〜19歳,39,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,20〜24歳,202,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,25〜29歳,271,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,30〜34歳,177,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,35〜39歳,147,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,40〜44歳,107,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,45〜49歳,129,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,50〜54歳,118,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,55〜59歳,119,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,60〜64歳,125,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,65〜69歳,86,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,70〜74歳,92,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,75〜79歳,79,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,80〜84歳,48,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,85〜89歳,36,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,90〜94歳,24,1910,19.319,10.0,35.5242277,139.7042196
10018,川崎区,貝塚２丁目,95歳以上,4,1910,19.319,10.0,35.5242277,139.7042196
10019,川崎区,京町１丁目,0〜4歳,92,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,5〜9歳,109,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,10〜14歳,100,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,15〜19歳,113,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,20〜24歳,236,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,25〜29歳,298,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,30〜34歳,195,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,35〜39歳,217,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,40〜44歳,165,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,45〜49歳,196,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,50〜54歳,272,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,55〜59歳,239,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,60〜64歳,210,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,65〜69歳,130,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,70〜74歳,136,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,75〜79歳,134,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,80〜84歳,105,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,85〜89歳,68,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,90〜94歳,47,3070,20.456,11.792,35.5178189,139.6938646
10019,川崎区,京町１丁目,95歳以上,8,3070,20.456,11.792,35.5178189,139.6938646
10020,川崎区,京町２丁目,0〜4歳,77,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,5〜9歳,98,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,10〜14歳,111,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,15〜19歳,144,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,20〜24歳,165,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,25〜29歳,182,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,30〜34歳,178,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,35〜39歳,178,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,40〜44歳,210,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,45〜49歳,224,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,50〜54歳,260,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,55〜59歳,263,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,60〜64歳,262,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,65〜69歳,274,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,70〜74歳,274,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,75〜79歳,259,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,80〜84歳,143,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,85〜89歳,102,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,90〜94歳,57,3475,32.317,16.547,35.5135413,139.6953626
10020,川崎区,京町２丁目,95歳以上,14,3475,32.317,16.547,35.5135413,139.6953626
10021,川崎区,京町３丁目,0〜4歳,82,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,5〜9歳,186,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,10〜14歳,257,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,15〜19歳,213,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,20〜24歳,153,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,25〜29歳,110,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,30〜34歳,116,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,35〜39歳,207,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,40〜44歳,314,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,45〜49歳,340,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,50〜54歳,323,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,55〜59歳,246,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,60〜64歳,221,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,65〜69歳,241,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,70〜74歳,290,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,75〜79歳,306,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,80〜84歳,231,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,85〜89歳,93,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,90〜94歳,52,4002,30.835,17.566,35.508837,139.6969505
10021,川崎区,京町３丁目,95歳以上,21,4002,30.835,17.566,35.508837,139.6969505
10022,川崎区,境町,0〜4歳,47,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,5〜9歳,61,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,10〜14歳,71,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,15〜19歳,75,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,20〜24歳,129,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,25〜29歳,157,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,30〜34歳,134,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,35〜39歳,145,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,40〜44歳,153,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,45〜49歳,147,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,50〜54歳,181,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,55〜59歳,174,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,60〜64歳,84,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,65〜69歳,84,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,70〜74歳,85,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,75〜79歳,81,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,80〜84歳,59,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,85〜89歳,48,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,90〜94歳,24,1948,20.021,11.345,35.5732659,139.4840407
10022,川崎区,境町,95歳以上,9,1948,20.021,11.345,35.5732659,139.4840407
10023,川崎区,下並木,0〜4歳,51,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,5〜9歳,77,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,10〜14歳,165,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,15〜19歳,218,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,20〜24歳,229,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,25〜29歳,242,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,30〜34歳,159,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,35〜39歳,156,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,40〜44歳,169,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,45〜49歳,290,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,50〜54歳,364,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,55〜59歳,257,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,60〜64歳,135,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,65〜69歳,133,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,70〜74歳,125,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,75〜79歳,116,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,80〜84歳,87,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,85〜89歳,53,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,90〜94歳,22,3059,17.882,9.448,35.5231379,139.6900209
10023,川崎区,下並木,95歳以上,11,3059,17.882,9.448,35.5231379,139.6900209
10024,川崎区,新川通,0〜4歳,25,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,5〜9歳,20,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,10〜14歳,21,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,15〜19歳,21,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,20〜24歳,98,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,25〜29歳,210,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,30〜34歳,166,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,35〜39歳,101,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,40〜44歳,82,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,45〜49歳,86,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,50〜54歳,110,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,55〜59歳,110,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,60〜64歳,89,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,65〜69歳,49,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,70〜74歳,49,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,75〜79歳,69,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,80〜84歳,45,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,85〜89歳,27,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,90〜94歳,14,1395,18.351,11.326,35.5960902,139.4825242
10024,川崎区,新川通,95歳以上,3,1395,18.351,11.326,35.5960902,139.4825242
10025,川崎区,鈴木町,0〜4歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,5〜9歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,10〜14歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,15〜19歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,20〜24歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,25〜29歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,30〜34歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,35〜39歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,40〜44歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,45〜49歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,50〜54歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,55〜59歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,60〜64歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,65〜69歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,70〜74歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,75〜79歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,80〜84歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,85〜89歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,90〜94歳,0,0,0.0,0.0,35.5370812,139.7232345
10025,川崎区,鈴木町,95歳以上,0,0,0.0,0.0,35.5370812,139.7232345
10026,川崎区,堤根,0〜4歳,6,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,5〜9歳,10,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,10〜14歳,15,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,15〜19歳,8,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,20〜24歳,18,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,25〜29歳,31,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,30〜34歳,20,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,35〜39歳,19,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,40〜44歳,22,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,45〜49歳,27,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,50〜54歳,19,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,55〜59歳,14,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,60〜64歳,12,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,65〜69歳,18,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,70〜74歳,21,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,75〜79歳,19,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,80〜84歳,8,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,85〜89歳,7,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,90〜94歳,1,296,25.338,12.162,35.5249933,139.6887189
10026,川崎区,堤根,95歳以上,1,296,25.338,12.162,35.5249933,139.6887189
10027,川崎区,中島１丁目,0〜4歳,28,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,5〜9歳,31,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,10〜14歳,54,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,15〜19歳,37,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,20〜24歳,86,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,25〜29歳,87,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,30〜34歳,98,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,35〜39歳,93,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,40〜44歳,72,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,45〜49歳,80,1117,21.934,10.922,35.529989,139.7165494
10027,川崎区,中島１丁目,50〜54歳,71,1117,21.934,10.922,35.529989,139.7165494
